id_proyek,P001_biaya,P002_biaya,F001_biaya,F002_biaya,F003_biaya,S001_biaya,S002_biaya,S003_biaya,D001_biaya,D002_biaya,A001_biaya,A002_biaya,FN001_biaya,FN002_biaya,FN003_biaya,M001_biaya,M002_biaya,M003_biaya,total_biaya
PROJ_0108,12644400.0,17104500.0,39222000.0,99544800.00000001,386282500.0,575567000.0,566440000.0,533034400.0,39058750.0,14301000.0,135445950.0,82551200.0,50173550.0,177040000.0,443691000.0,138967350.0,93300350.0,122517750.0,3526886500.0
PROJ_0109,638100.0,1212750.0,4374750.0,10953850.0,47209000.0,50986500.0,52802400.0,67104600.00000001,5171250.0,1867500.0,7845950.0,4852600.0,1894200.0,6446250.0,26968500.0,5241950.0,4040400.0,4077000.0,303687550.0
PROJ_0110,4234650.0,7818250.0,49216500.0,109623599.99999999,530604000.0,664344500.0,667046800.0,677448000.0,51063750.0,20794500.0,43384000.0,21991550.0,23110500.0,75430000.0,221517000.0,27673450.0,20415850.0,23914500.0,3239631400.0
PROJ_0111,9063450.0,18024250.0,73173750.0,192196500.00000003,687293000.0,930876500.0,986889400.0,922528200.0,84083750.0,34069950.0,104758150.0,58310999.99999999,87203900.0,284940000.0,1132128000.0,127591800.0,95850950.0,104400750.0,5933383300.0
PROJ_0112,11319750.0,15704750.000000002,36777000.0,98634600.0,413117000.0,577885000.0,438471600.0,489801500.0,48315000.0,16882200.0,94316700.0,63110400.00000001,47870550.0,149683750.0,444366000.0,99138900.0,92992900.0,93891000.00000001,3232278600.0
PROJ_0113,7758300.0,13361750.0,63907500.0,183381250.0,700281000.0,920531000.0,1190837200.0,1038045500.0000001,110356250.0,30633750.0,64597500.0,44882750.0,33193300.0,143287500.0,363852000.0,46350499.99999999,35590100.0,36612750.0,5027459900.0
PROJ_0114,5468100.0,9794750.0,44565750.0,134223050.0,550417500.0,792509000.0,732824400.0,695373600.0,70271250.0,23364900.0,70955750.0,34963800.0,40461400.0,136672500.0,500512500.0,49232850.0,43020900.0,40359000.0,3974991000.0
PROJ_0115,2552100.0,3296250.0,31975499.999999996,83614450.0,364786000.0,460968500.0,561804600.0,444977800.0,50732500.0,13796100.0,24703650.0,16339050.0,15534050.0,62888750.0,242424000.0,14664200.0,9571250.0,11477250.0,2416106000.0
PROJ_0116,2381400.0,3273749.9999999995,10009500.0,20501700.0,113534500.0,103797000.0,104899200.0,152251200.0,13658750.0,4940100.0,26481350.0,14333600.0,5714800.0,19010000.0,80365500.0,16167850.0,16348800.0,12877500.0,720546500.0
PROJ_0117,720150.0,1258000.0,3694500.0,9224100.0,50575000.0,54482500.0,63141400.00000001,69083400.0,5830000.0,2173050.0,7683550.0,4596100.0,1819300.0,8300000.000000001,26428500.0,4336700.0,3568500.0,4764000.0,321678750.0
PROJ_0118,9318150.0,14903000.0,125937000.0,287741600.0,1307359500.0,1331795500.0,1321539800.0,1841331600.0,151253750.0,50613300.0,94677750.0,49399050.0,86230200.0,241891250.0,1101766500.0,75225000.0,51673700.0,53171250.0,8195827900.0
PROJ_0119,7585800.0,9772250.0,33165750.0,109880750.00000001,430508000.0,448438000.0,435051400.0,547914200.0,41260000.0,14290200.0,60137300.0,37590550.0,14568750.0,46762500.0,174451500.0,36898500.0,33614750.0,27711750.0,2509601950.0
PROJ_0120,6818550.0,14937250.0,133587750.0,305509000.0,1173722500.0,1298745000.0,1224265000.0,1166492900.0,122236250.0,47625749.99999999,76158350.0,55201650.00000001,61916050.0,225905000.0,967468499.9999999,75393300.0,46511400.0,59433000.00000001,7061927200.0
PROJ_0121,9226500.0,13860000.0,44353500.0,86753900.0,445357500.00000006,467818000.0,423879400.0,402278400.0,42263750.0,19130850.0,109208200.0,65155750.0,32112850.0,146265000.0,423684000.0,116702450.0,96593250.0,98155500.0,3042798800.0
PROJ_0122,5235750.0,7769750.000000001,15368250.0,45495200.0,248021500.00000003,237319500.0,280809200.0,289855400.0,20855000.0,7844400.0,54734600.0,41072300.0,21597800.0,86468750.0,326475000.0,71182400.0,59049250.0,62716500.0,1881870550.0
PROJ_0123,6742500.0,11159500.0,64543500.0,163379050.0,786258500.0,815290000.0,896455000.0,845820600.0,89865000.0,27589050.0,64436550.0,41912100.0,32675650.0,88607500.0,384331500.0,36931650.0,30079400.0,34359750.0,4420436800.0
PROJ_0124,3489750.0,5829000.0,29388750.0,99505950.0,346553500.0,514805000.0,544909400.0,470944700.0,39978750.0,14247450.0,37443350.0,21562150.0,13226500.0,61405000.0,183073500.0,22102549.999999996,13571350.0,14917500.0,2436954150.0
PROJ_0125,988199.9999999999,1984000.0,20910000.0,57903150.0,238314500.0,232189500.0,231133000.0,230442900.0,27756250.0,7388999.999999999,13692350.000000002,6985350.0,6929300.0,26647500.0,87813000.0,7493600.0,5161000.0,5538750.0,1209271350.0
PROJ_0126,4063350.0,6692250.0,18697500.0,46455350.0,193222000.0,249707500.00000003,255270400.00000003,225418300.0,22933750.0,6344550.0,44085800.0,31018450.0,9282350.0,45093750.0,167886000.0,28883850.0,25050350.0,33518250.000000004,1413623750.0
PROJ_0127,8347800.0,10001000.0,119235750.0,337828500.0,1278017500.0,1370175500.0,1230145000.0,1295958800.0,144515000.0,53868150.0,72210000.0,49621350.00000001,47677700.0,160281250.0,511555500.0,35262250.0,28257450.0,30712500.0,6783671000.0
PROJ_0128,727200.0,1294500.0,3999000.0,9729150.0,49903500.0,58482000.0,55360200.0,45619100.0,5128750.0,1484550.0,9164000.0,5904250.0,2549050.0,8548750.0,36256500.0,8692950.0,6478550.0,7095000.0,316417000.0
PROJ_0129,7694250.000000001,10261000.0,103172250.00000001,237860050.0,975103000.0,1228948500.0,1598752400.0,1414657700.0,125082500.0,47667150.0,76620900.0,51373150.0,60746000.0,231115000.0,915813000.0,52559750.0,55069950.0,51901500.0,7244398050.0
PROJ_0130,9222600.0,15142750.0,30399000.0,73726200.0,384327500.0,400520000.0,450065000.0,441088100.0,34170000.0,12559950.0,85929900.0,52900750.0,31643500.0,114168750.0,447606000.0,86496000.0,83556850.0,83802749.99999999,2837325600.0
PROJ_0131,5098500.0,6535750.0,69801000.0,141382550.0,857038000.0,922849000.0,1197961800.0,934401000.0,96603750.0,30621150.0,47718050.0,29436700.0,31263750.0,103793750.0,358029000.0,22632100.0,24484200.0,22724250.0,4902374300.0
PROJ_0132,1008900.0000000001,2480500.0,4072500.0,12026850.000000002,62092500.0,68229000.0,65512999.99999999,58879000.0,6662500.0,1644300.0,15522250.0,9701400.0,5740700.0,15783750.0,53991000.0,15212450.0,10989550.0,12717000.0,422267150.0
PROJ_0133,3141000.0,4690000.0,37231500.0,95373050.0,389529500.0,492100000.0,496301400.0,644099400.0,58101250.0,19566450.0,24650000.0,18150700.0,21147350.0,77361250.0,246195000.0,17161500.0,11687650.0,13288500.0,2669775500.0
PROJ_0134,4745100.0,6586499.999999999,39676500.0,94150200.0,472710500.0,587185500.0,633246600.0,572610400.0,48970000.0,22788000.0,40059150.0,32699949.999999996,42646100.0,176643750.0,630094500.0,53088450.00000001,30696900.0,48188250.0,3536786350.0
PROJ_0135,6105750.0,10396250.0,40363499.99999999,80756200.0,455073000.0,507148000.00000006,541450000.0,606017200.0,53551250.0,16156349.999999998,51557650.0,35613600.0,41100850.0,174756250.0,525289500.0,78774600.0,46192900.0,50438250.0,3320741100.0
PROJ_0136,12138450.0,16147750.0,34125750.0,102695350.0,469506000.0,532237500.0,418411000.0,519105199.99999994,56075000.0,19902150.0,91660300.0,68321150.0,38009650.0,124855000.0,568737000.0,108776200.0,85779850.0,88233750.0,3354717050.0
PROJ_0137,2128200.0,3064500.0,10360499.999999998,22521900.0,142613000.0,127319000.00000001,154418600.0,133151900.00000001,11793750.0,4503150.0,16922950.0,11544400.0,4957050.0,18827500.0,53352000.0,11785250.0,9529650.0,9517500.0,748310800.0
PROJ_0138,939300.0,1367500.0,8791500.0,24094400.0,134215000.0,165319000.0,169598800.0,136508100.0,10986250.0,4416750.0,9136450.0,5388400.0,9679950.0,40477500.0,138978000.0,9785200.0,9321650.0,9334500.0,888338250.0
PROJ_0139,1889100.0,2474000.0,7005750.0,14870300.0,78055500.0,82773500.0,85750000.0,102567800.0,8331250.000000001,2877750.0,20323200.0,9285300.0,4956000.0,17582500.0,55903500.0,13809950.0,8988850.0,13519500.0,530963750.0
PROJ_0140,9317850.0,15331750.0,97086000.0,300256850.0,1329213000.0,1722055500.0,1598654400.0,1588879400.0,138683750.0,58484700.0,108581800.0,66725150.0,129193399.99999999,444937500.0,1336221000.0,113730850.0,84084650.0,119396250.0,9260833800.0
PROJ_0141,6529950.0,12908500.0,44695500.00000001,124292250.0,442858500.0,745731000.0,652464400.0,588334100.0,54692500.0,19896300.0,66987100.0,50393700.0,62974100.0,203513750.0,699196500.0,76176150.0,67282800.0,78222750.0,3997149850.0
PROJ_0142,9018450.0,19359750.0,94200000.0,271646600.0,1322430000.0,1481601000.0,1221932600.0,1447036300.0,111108750.0,52654499.99999999,92515800.0,71611000.0,133529550.0,357412500.0,1411668000.0,117992750.00000001,82476550.0,85536000.0,8383730100.0
PROJ_0143,5361600.0,10598750.0,29167500.0,69904100.0,269059000.0,375953000.0,374967600.0,356222800.0,40066250.0,12206250.0,70290200.0,52997650.0,19570250.0,72033750.0,205438500.0,48921749.99999999,36085400.0,54792750.00000001,2103637100.0
PROJ_0144,7129500.0,9161250.0,33475499.999999996,86439400.0,442952000.0,459182500.0,485423400.0,519532000.0,38465000.0,16042050.0,62206450.0,36713700.0,17054800.0,43900000.0,204538500.0,38861150.0,31759650.0,31658250.0,2564495100.0
PROJ_0145,1943250.0000000002,3944750.0,15461250.0,34413700.0,175040500.0,176320000.0,207691400.0,227455300.0,17246250.0,6651900.0,25469250.0,15822250.000000002,18794650.0,55457500.0,250807500.0,20419550.0,18270850.0,20751750.0,1291961600.0
PROJ_0146,1470900.0,2548000.0,11962500.0,28380850.0,120495999.99999999,153197000.0,157976000.0,125896299.99999999,14617500.0,6004350.0,14911800.0,10082350.0,7329350.0,27692500.0,80158500.0,10646250.0,8453900.0,8889750.0,790713800.0
PROJ_0147,2559300.0,5649750.0,12784500.0,31283500.0,133875000.0,185639500.0,183975400.0,184785000.0,18066250.0,5055750.0,38367000.0,17904650.0,9007250.0,28971250.0,119250000.0,24421350.0,23423400.0,22645500.0,1047664350.0
PROJ_0148,6435900.0,9141750.0,32835750.0,96425700.0,467423500.0,557222500.0,692252400.0,626164100.0,64946250.00000001,17912700.0,70140850.0,42107800.0,49544950.0,202291250.0,647307000.0,80129500.0,57616650.0,51887250.0,3771785800.0
PROJ_0149,9309750.0,14279750.000000002,83886000.0,198982300.0,685355000.0,854515500.0,854932400.0,1019421500.0,79735000.0,37573650.0,92182300.0,67104200.0,45865050.0,181000000.0,547708500.0,84561400.0,48757800.0,54379499.99999999,4959549600.0
PROJ_0150,9545700.0,20247000.0,109392750.0,335009100.0,1616802000.0,1659384000.0,1362699800.0,1269700900.0,141345000.0,45765900.0,120486300.00000001,68920600.0,123704700.0,381220000.0,1667241000.0,107225800.0,100510150.0,89661000.0,9228861700.0
PROJ_0151,1258800.0,1892500.0,7383000.0,16812800.0,89530500.0,84588000.0,89915000.0,115255400.0,9787500.0,2946150.0,11150500.0,6445749.999999999,9791600.0,23885000.0,115577999.99999999,13294000.0,7578350.0,9186750.0,616279600.0
PROJ_0152,2231700.0,4474250.0,15831000.000000002,40870200.0,196817500.0,245888499.99999997,222097400.0,222712000.0,22613750.0,6779250.0,27548550.0,12777500.0,15985200.000000002,72805000.0,219046500.0,22805500.0,17739150.0,23687999.999999996,1392710950.0
PROJ_0153,1451550.0,1760000.0000000002,15533250.000000002,46518250.0,256300499.99999997,242915000.0,325379600.0,314280000.0,23287500.0,10343700.0,13241399.999999998,8113000.000000001,8649900.0,35897500.0,128200500.0,7967900.0,6626100.0,6320250.0,1452785900.0
PROJ_0154,6450300.0,10963250.0,60987000.0,138903550.0,751553000.0,914688500.0,756089600.0,882709700.0,61505000.0,25980750.0,58101500.0,30996599.999999996,31063200.0,82585000.0,401202000.0,28861750.0,29816800.0,29928750.0,4302386250.0
PROJ_0155,6052950.0,9996000.0,30127500.0,92759000.0,462340499.99999994,486143500.0,510237000.0,534867699.99999994,49040000.0,18734850.0,69388300.0,49913000.0,20309800.0,56877500.0,175302000.0,34979200.0,32133400.0,34038750.0,2673240950.0
PROJ_0156,3175200.0,4729500.0,27219750.0,74540200.0,276454000.0,424317500.0,310934400.0,402511200.0,42260000.0,14452200.000000002,31778200.0,17488550.0,35585550.0,114787500.0,424201500.0,25200800.0,20606300.0,27550499.999999996,2277792850.0
PROJ_0157,6062700.0,13455000.000000002,69695250.0,176774900.0,584545000.0,1005157000.0,729296400.0,863746200.0,92932500.0,24386400.0,62239800.0,40913650.0,43138550.0,172491250.0,469863000.00000006,53181100.0,49165350.0,49347000.0,4506391050.0
PROJ_0158,6487050.0,11680500.0,82151250.0,210781599.99999997,848096000.0,1172072000.0,931852600.0,873940900.0,105176250.0,29252699.999999996,71970750.0,43877650.0,61376350.0,171806250.0,664551000.0,55371549.99999999,34637200.0,45295500.00000001,5420377100.0
PROJ_0159,702150.0,1310750.0,8695500.0,16551950.0,88876000.0,95228000.0,81457600.0,91344900.0,8039999.999999999,2685150.0,6410450.0,3621399.9999999995,3191650.0,9546250.0,43141500.0,3284400.0,3313050.0,2674499.9999999995,470075200.0
PROJ_0160,3068700.0,4705250.0,33843750.0,92729400.0,489906000.0,617823000.0,503533799.99999994,466152900.0,55165000.0,18850500.0,28047350.0,23044150.0,26819100.0,100895000.0,322969500.0,25227150.0,17244500.0,25155750.000000004,2855180800.0
PROJ_0161,7862250.0,16878250.0,81590249.99999999,197557800.00000003,667377500.0,769633000.0,862125600.0,897298500.0,94582500.0,27709200.0,108055450.0,53272200.0,67225900.0,207793750.0,999639000.0,88843700.0,71299150.0,101157000.0,5319901000.0
PROJ_0162,4357200.0,5770000.0,22945500.0,70971550.0,299370000.0,348146500.0,430504200.0,363323200.0,39608750.0,13087799.999999998,38759950.0,24829200.0,29906800.0,96925000.0,396765000.0,56536050.0,42181750.0,40774500.0,2324762950.0
PROJ_0163,5879100.0,9766250.0,80703750.0,157375800.0,742517500.0,915002000.0,836900400.0,939503200.0,109476250.0,39878100.0,50423750.0,38493050.0,47558000.0,177553750.0,655974000.0,39193500.0,42166150.0,50903250.0,4939267800.0
PROJ_0164,9194100.0,15363999.999999998,58396500.0,133007600.0,562606500.0,831706000.0,678973400.0,928231800.0,74563750.0,26775000.0,83144450.0,69506750.0,58614150.0,207063750.0,750357000.0,104400400.0,89846900.0,77459250.0,4759211300.0
PROJ_0165,5936250.0,7758750.000000001,18032250.0,34276800.0,192618500.0,251883000.0,248263400.0,216804700.0,25682500.0,9708750.0,51804150.0,36380250.0,22169700.0,63602500.0,292603500.0,52796050.0,49149100.0,43150500.0,1622620650.0
PROJ_0166,6384600.0,11781250.0,70445250.0,196166599.99999997,947376000.0,819156500.0,910861000.0,935788100.0,92216250.0,33398550.000000004,77031250.0,48955400.00000001,26285350.0,114158750.0,438264000.0,38898550.0,25759500.0,33444750.0,4826371650.0
PROJ_0167,5869050.0,8873500.0,83847000.0,174188600.0,892576499.9999999,1066299000.0000001,1258114200.0,918357200.0,85755000.0,33588450.0,61959950.0,38379050.0,58839199.99999999,170752500.0,570771000.0,49930700.0,43870450.0,52028250.0,5573999600.0
PROJ_0168,4009800.0,6254000.0,26642250.0,64685249.99999999,247656000.0,347586000.0,389471600.0,322398900.0,34607500.0,11649150.0,37863850.0,20712850.0,30421650.000000004,116776250.0,314149500.0,39338850.0,26046800.0,29775000.0,2070045200.0
PROJ_0169,3228900.0,4488250.0,12720000.0,30301150.0,182376000.0,141217500.0,176302000.0,146208100.0,12422500.0,5796000.000000001,22638850.0,19827450.0,7088550.0,30893750.0,112176000.0,25007000.0,14211600.0,21900000.0,968803600.0
PROJ_0170,13374900.0,16718750.0,101726999.99999999,310428150.0,1095191000.0,1658177500.0,1771261800.0,1296366200.0,152306250.0,55305000.0,106238600.0,86916450.0,112863100.0,440626250.0,1911316500.0,111052500.0,109373550.0,92997000.0,9442240500.0
PROJ_0171,7419900.0,10310250.0,119734500.0,307773400.0,1444124500.0,1547740000.0,1430996000.0,1467842800.0,124486250.0,52093800.00000001,82526750.0,58973150.0,58305100.0,232571250.0,915417000.0,55810150.0,42845400.0,66576750.00000001,8025546950.0
PROJ_0172,9750600.0,14563500.0,31125000.0,78945050.0,396873500.0,543713500.0,573074600.0,503624000.00000006,48058750.0,14878350.0,117989400.0,60004850.0,32806900.0,165387500.0,573543000.0,104562750.00000001,92855100.0,98804250.00000001,3460560600.0
PROJ_0173,4335000.0,7111750.000000001,47829750.0,140807200.0,620891000.0,653163000.0,594174000.0,780112800.0,65648750.00000001,25971300.0,38046550.0,30996599.999999996,24813250.0,72491250.0,245767500.0,23950450.0,18378750.0,22832250.0,3417321150.0
PROJ_0174,2616750.0,4258750.0,29795999.999999996,56970750.0,298392500.0,421619500.0,351839600.0,355456500.0,33009999.999999996,10804950.0,28695500.0,15496400.0,29832250.0,140381250.0,492480000.00000006,28242100.0,22522500.0,27717000.0,2350132300.0
PROJ_0175,3054900.0,5016750.0,41104499.99999999,101306000.0,529499000.00000006,644242500.0,667360400.0,482992100.0,55296250.0,16669350.0,27887850.0,19837900.0,18454800.0,55931250.0,249309000.0,14658249.999999998,13081900.0,12567750.0,2958270450.0
PROJ_0176,9521700.0,12550750.0,89321250.0,235538300.0,954779500.0,1315911500.0,1582915600.0,1261766300.0,116547500.0,42374700.0,72057750.0,65322950.0,85320550.0,211818750.0,1028403000.0000001,77055900.0,64517700.0,58320750.0,7284044450.0
PROJ_0177,1535850.0,2747500.0,9597750.0,22614400.0,94120500.0,105079500.0,131702199.99999999,136449900.0,10751250.0,4303800.0,15591850.0,10548800.0,3959200.0,15543750.0,60025499.99999999,9308350.0,6821100.0,7975500.0,648676700.0
PROJ_0178,4655250.0,8351750.0,18966000.0,54438100.0,223278000.0,297179000.0,364991200.0,290447100.0,31656250.0,12658500.0,58645250.0,32836749.999999996,14919799.999999998,58866250.0,205065000.0,39842900.0,34696350.0,41610000.0,1793103450.0
PROJ_0179,1452900.0,2790000.0,11055000.0,30778450.0,169711000.0,168102500.0,199959200.0,183087500.0,16493749.999999998,7474500.0,15725250.0,9833450.0,10874850.0,36658750.0,128889000.0,11163050.000000002,8877050.0,12679500.0,1025605700.0
PROJ_0180,5790450.0,9721500.0,30348000.0,61573550.0,256377000.0,309842500.0,383474000.0,406585200.0,41771250.0,11064150.0,60289550.0,45489800.0,18071200.0,67773750.0,287383500.0,56692450.0,41141750.0,58760250.0,2152149850.0
PROJ_0181,2174700.0,5145750.0,26342250.0,65033049.99999999,348704000.0,367868500.0,369058200.0,340431200.0,37330000.0,12987900.0,24042450.0,19273600.0,32482450.0,105182500.0,316593000.0,29197500.0,18307250.0,21849750.0,2142004050.0
PROJ_0182,3427200.0,4892500.0,32087250.0,92357550.0,368917000.0,588914500.0,591028200.0,518600800.0,55778750.0,19410750.0,31607100.0,24553699.999999996,14060200.000000002,63087500.0,210744000.0,16114300.000000002,13895700.0,20835750.0,2670312750.0
PROJ_0183,5852550.0,9188250.0,69104250.0,193184400.0,1017722000.0,1213948000.0,1106459200.0,992649500.0,86180000.0,37341450.0,74493750.0,47330900.0,53261250.0,204916250.0,692649000.0,55400450.0,41354300.0,50814750.0,5951850250.0
PROJ_0184,7583250.0,14820750.000000002,30593250.000000004,62653950.0,319353500.0,439004500.0,460110000.0,457529600.0,45605000.0,13756950.0,84391450.0,56103199.99999999,21267400.0,75668750.0,247090500.0,62049150.0,54777450.0,65975250.0,2518333900.0
PROJ_0185,5041950.0,7450000.0,78215249.99999999,197093449.99999997,770746000.0,957011000.0,724288600.0,695131100.0,68783750.0,25147800.0,58609000.0,32344650.000000004,38696699.99999999,147566250.0,523750500.00000006,38029000.0,27014650.0,38723249.99999999,4433642900.0
PROJ_0186,6199500.0,13422000.0,79855500.0,244364650.00000003,1153263000.0,1074060500.0,1087868600.0,1521978500.0,119112500.0,45791550.0,61478550.0,45365350.0,63609700.0,261707499.99999997,741465000.0,68446250.0,50210550.0,46032750.0,6684231950.0
PROJ_0187,1155900.0,1879750.0,8207250.000000001,21841100.0,92667000.0,105079500.0,130193000.0,123539200.0,11286250.0,4119750.0,11546350.0,9126650.0,9359000.0,33088749.999999996,108346500.0,14833350.0,11368500.0,11795250.0,709433050.0
PROJ_0188,9224700.0,15297250.0,34014750.0,107214900.0,437554500.0,561735000.0,429828000.0,436053800.0,43762500.0,14635800.0,90933850.0,54905250.00000001,20893950.0,84213750.0,349429500.0,76561200.0,52391300.0,55363499.99999999,2874013500.0
