id_proyek,P001,P002,F001,F002,F003,S001,S002,S003,D001,D002,A001,A002,FN001,FN002,FN003,M001,M002,M003
PROJ_0673,285.99,212.12,207.33,298.17,200.08,296.71,286.07,279.66,221.97,238.44,203.87,260.41,270.59,229.67,288.13,244.72,215.58,284.3
PROJ_0674,401.42,286.37,900.79,725.11,656.92,678.36,856.7,642.53,465.0,597.77,328.23,293.05,608.34,762.37,715.63,376.59,286.14,335.29
PROJ_0675,427.96,346.67,531.02,583.06,571.21,490.42,662.87,557.21,425.64,346.16,425.96,417.03,1495.28,1230.28,1418.85,705.08,789.16,895.65
PROJ_0676,292.96,302.57,641.92,652.95,492.89,539.12,626.19,735.46,444.64,416.21,283.16,230.39,485.95,479.64,452.63,303.8,259.52,242.01
PROJ_0677,177.87,164.5,112.95,109.29,94.59,139.58,109.59,115.22,82.71,88.03,163.14,177.24,264.71,243.22,338.73,326.47,296.69,357.05
PROJ_0678,628.06,820.28,1219.63,1458.08,1741.57,1404.97,1432.56,1692.28,1410.31,1129.17,835.7,679.1,3906.63,3331.69,3865.05,1235.65,1493.77,1323.65
PROJ_0679,86.89,89.02,184.56,193.91,159.37,190.36,143.87,207.07,135.6,125.52,84.13,95.32,459.02,454.88,406.71,153.65,190.87,170.7
PROJ_0680,259.45,265.03,536.49,553.47,520.85,645.23,641.72,548.04,353.91,420.51,285.14,274.54,1474.19,1067.44,1166.58,584.62,599.64,494.89
PROJ_0681,503.87,556.19,376.28,386.0,348.43,389.72,447.52,441.82,326.27,291.36,572.71,576.41,1130.3,917.38,998.15,1159.5,1321.91,1088.85
PROJ_0682,287.42,335.68,425.28,510.56,472.3,646.36,589.13,435.25,447.05,425.59,327.6,286.05,634.48,775.9,720.27,506.85,400.71,467.16
PROJ_0683,307.64,360.65,280.21,327.19,297.22,392.14,348.62,417.06,231.42,279.75,354.82,276.62,278.52,315.77,356.92,405.29,286.02,369.79
PROJ_0684,218.65,216.76,612.93,722.72,609.43,760.55,606.27,751.98,583.97,567.12,187.09,231.11,510.4,652.29,570.55,215.88,195.87,163.13
PROJ_0685,182.96,167.48,716.53,838.39,808.26,754.68,759.63,641.85,493.19,493.66,173.28,213.05,669.16,642.3,675.51,173.75,226.44,181.07
PROJ_0686,250.86,195.76,434.6,433.78,395.69,453.07,419.28,493.05,406.43,323.21,218.7,249.56,427.72,493.77,426.65,212.79,188.11,185.3
PROJ_0687,309.2,334.76,252.83,344.56,279.29,315.87,376.97,377.21,239.15,215.66,257.16,268.96,329.23,275.23,319.04,259.91,293.45,278.49
PROJ_0688,371.34,381.17,739.36,716.85,666.42,585.65,793.74,786.55,570.87,490.25,348.79,442.58,885.66,869.37,886.5,569.34,519.16,598.45
PROJ_0689,724.42,686.42,374.64,535.63,439.89,491.46,492.78,474.52,390.28,293.87,838.6,613.58,1367.87,1198.41,942.21,1402.17,1275.69,1615.91
PROJ_0690,203.35,185.02,286.91,353.75,314.96,272.11,259.55,251.61,212.97,203.72,224.21,201.02,635.25,609.43,679.6,356.45,420.95,343.47
PROJ_0691,208.95,224.49,644.64,545.36,630.04,565.16,527.05,714.82,522.96,376.75,228.75,189.8,676.35,649.09,675.27,219.87,230.78,204.02
PROJ_0692,223.62,239.91,552.58,433.12,588.31,487.1,635.25,548.6,456.32,475.22,243.18,270.74,447.12,562.4,566.24,230.44,203.22,244.09
PROJ_0693,122.39,158.97,255.05,332.05,335.22,360.93,322.56,281.34,253.33,243.79,179.11,143.02,580.57,845.54,800.39,250.58,307.45,225.68
PROJ_0694,285.45,263.69,531.51,500.98,507.75,602.67,551.96,605.56,460.21,484.1,318.69,266.89,1137.87,1580.64,1602.75,664.89,660.61,587.87
PROJ_0695,590.43,499.39,1137.23,1205.78,1140.88,1084.2,1067.14,1028.44,772.61,920.64,587.85,489.57,2765.77,2426.98,2608.93,967.11,1028.82,1113.76
PROJ_0696,290.05,292.39,203.14,228.58,190.2,192.94,201.17,209.22,164.94,130.54,322.31,261.8,451.69,500.57,482.0,608.07,597.88,483.5
PROJ_0697,335.81,329.53,545.33,459.39,516.9,700.08,728.39,698.97,430.26,369.19,301.3,284.41,1190.99,1181.38,1207.85,494.99,617.95,534.45
PROJ_0698,129.84,138.44,394.29,367.16,352.41,402.03,398.43,394.18,266.02,273.52,142.08,138.24,453.7,470.57,485.22,206.14,199.79,168.47
PROJ_0699,407.16,413.46,1695.62,1461.32,1257.78,1196.83,1433.78,1256.63,1041.75,1074.99,510.42,462.07,1060.2,1242.74,1458.18,393.34,508.95,440.05
PROJ_0700,384.17,411.57,1600.79,1647.7,1576.95,1406.05,1677.57,1346.4,1050.72,1188.48,545.09,447.84,1374.71,1222.87,1323.7,378.77,524.84,371.48
PROJ_0701,123.66,104.75,285.25,262.84,276.49,322.73,334.65,372.59,214.94,238.22,144.85,114.33,495.08,511.07,492.05,177.63,188.15,171.49
PROJ_0702,487.45,558.25,352.08,436.75,391.97,374.51,454.79,480.41,321.4,355.02,481.03,592.43,621.3,657.62,533.24,688.63,819.12,577.37
PROJ_0703,240.88,278.59,183.29,190.49,182.99,216.55,183.57,192.83,152.18,144.38,224.67,252.98,426.28,460.04,424.78,556.62,568.66,453.93
PROJ_0704,722.04,705.76,1229.48,1374.41,1406.81,1710.69,1494.31,1263.53,1098.39,1253.24,756.98,682.67,4030.94,2974.8,3211.09,1345.3,1511.36,1565.33
PROJ_0705,106.22,144.07,505.37,537.71,538.79,472.96,372.95,394.01,363.63,321.76,131.0,150.45,444.93,422.22,446.17,109.07,142.29,153.03
PROJ_0706,284.23,308.38,968.95,873.95,723.64,865.18,886.58,885.44,798.38,738.56,411.0,302.6,1262.79,1205.73,1483.57,614.64,504.25,618.63
PROJ_0707,577.72,667.02,1061.13,902.5,1116.98,933.18,1175.97,926.12,672.14,748.2,900.92,790.94,2519.09,1921.3,1966.12,1185.59,1617.35,1283.06
PROJ_0708,532.37,596.64,393.79,367.36,305.46,410.65,459.15,374.72,330.2,245.69,709.09,719.34,762.94,936.43,919.67,1299.31,1161.62,1193.92
PROJ_0709,430.81,406.27,351.08,341.74,369.34,408.04,377.4,364.1,303.99,292.23,601.39,625.05,783.54,885.72,876.31,850.52,1031.42,949.87
PROJ_0710,361.71,321.79,1458.44,1433.58,1345.56,1050.49,1245.4,1022.93,828.7,840.38,425.59,356.54,1150.6,1272.95,1074.13,425.63,315.34,349.05
PROJ_0711,222.21,271.66,627.42,563.7,557.15,443.06,570.04,480.66,320.64,422.58,278.47,272.53,539.67,577.68,745.0,395.05,470.18,331.59
PROJ_0712,452.04,470.01,301.96,291.44,297.02,340.82,362.83,296.06,226.68,242.93,426.56,401.59,854.26,632.08,643.03,905.02,717.94,702.97
PROJ_0713,182.46,187.7,773.07,900.38,745.31,708.16,758.55,671.58,516.09,506.28,207.02,211.13,533.35,765.44,789.59,253.04,177.31,243.18
PROJ_0714,744.14,605.64,1130.91,1070.51,827.23,1257.23,901.85,1041.18,666.0,663.29,915.51,793.45,2177.84,2676.45,2771.74,1687.54,1696.44,1680.59
PROJ_0715,381.59,338.72,282.02,204.61,209.07,258.08,242.16,277.37,224.06,192.11,393.91,373.74,652.52,506.27,493.71,763.88,733.09,696.21
PROJ_0716,600.77,528.14,1379.95,1246.57,1258.82,1638.5,1550.22,1256.83,1094.33,878.15,602.4,745.2,2736.02,2934.61,3729.8,1409.68,1508.09,1483.57
PROJ_0717,171.13,194.8,633.68,718.51,625.63,488.72,511.34,676.68,370.12,461.66,211.48,202.84,535.78,490.31,648.8,189.91,178.0,217.71
PROJ_0718,320.73,353.64,610.66,615.37,694.63,860.0,745.08,856.8,649.91,666.68,296.08,401.64,621.81,781.42,686.83,392.09,320.56,382.99
PROJ_0719,279.72,285.54,1032.19,922.56,1067.45,1166.11,1138.52,1185.82,882.44,919.54,273.8,338.42,1085.22,875.25,893.68,298.33,338.52,311.39
PROJ_0720,525.97,514.95,436.83,370.28,454.96,481.76,385.31,397.88,302.62,386.15,497.19,431.69,528.12,501.13,592.54,827.73,725.13,840.12
PROJ_0721,451.11,544.13,1535.12,1473.24,1571.34,1377.67,1515.22,1621.87,955.52,1240.76,551.7,499.63,2285.02,2234.89,2382.5,955.77,753.01,872.92
PROJ_0722,327.5,245.02,540.08,635.58,459.31,703.48,597.75,695.02,458.01,466.75,323.0,240.78,1434.76,1596.47,1614.04,648.28,577.85,575.11
PROJ_0723,599.11,612.04,510.93,399.5,408.58,563.59,497.93,495.17,343.23,438.31,753.77,668.19,864.19,846.13,650.74,758.21,778.66,738.03
PROJ_0724,771.76,682.06,1740.76,1561.77,1410.1,1961.98,1941.31,1826.55,1334.65,1423.37,828.82,917.92,3084.85,3815.77,3738.76,1217.74,1247.16,1208.25
PROJ_0725,356.95,319.53,377.04,437.66,406.71,457.65,347.71,486.01,267.16,286.63,391.61,455.91,466.51,432.98,424.68,393.31,414.77,333.67
PROJ_0726,443.85,583.8,777.08,605.83,584.47,639.6,712.86,637.95,552.58,432.89,438.91,475.06,1810.89,1514.78,1610.97,1039.27,1090.88,902.54
PROJ_0727,160.58,134.42,310.99,288.22,344.17,385.76,358.86,377.14,201.0,249.73,129.26,133.89,296.68,322.46,320.05,168.72,150.49,172.07
PROJ_0728,457.44,451.29,294.3,334.15,361.18,432.13,292.09,337.9,247.35,241.67,483.47,350.93,467.17,536.91,476.53,509.43,620.34,599.37
PROJ_0729,184.87,170.41,444.34,325.33,410.93,348.04,369.99,336.57,219.47,202.94,175.97,174.52,268.15,328.0,339.48,158.57,143.67,178.62
PROJ_0730,258.75,266.36,432.83,444.11,350.07,524.66,410.35,509.22,377.76,346.14,275.63,223.73,596.39,639.33,509.64,310.13,439.68,342.56
PROJ_0731,154.52,148.06,290.0,271.05,305.83,302.91,242.98,299.31,180.2,247.85,150.58,157.94,404.42,360.89,417.45,242.72,291.24,206.0
PROJ_0732,262.83,277.48,520.84,645.41,701.17,625.53,658.65,610.5,390.7,476.62,242.12,281.11,1410.49,1464.86,1487.44,425.34,556.12,449.64
PROJ_0733,125.62,122.07,197.19,256.09,222.55,252.96,295.48,264.17,187.2,145.85,99.4,91.6,210.93,211.94,228.74,121.58,98.51,117.59
PROJ_0734,94.51,70.79,137.85,106.04,131.21,130.28,96.66,110.9,99.46,76.91,94.1,90.28,233.68,296.1,273.46,136.86,191.12,161.48
PROJ_0735,445.8,360.15,347.08,445.19,434.23,406.25,490.6,447.49,305.13,362.07,424.97,407.18,450.35,413.28,477.22,457.65,382.97,400.3
PROJ_0736,255.51,250.15,126.21,131.0,136.19,182.47,185.48,177.56,104.86,133.04,187.35,223.29,342.38,365.07,368.73,384.55,380.95,484.46
PROJ_0737,328.04,393.94,692.56,732.98,719.63,941.48,853.71,799.29,715.77,527.29,437.08,355.23,922.09,633.76,807.91,414.32,407.21,444.77
PROJ_0738,90.23,103.19,203.9,205.68,177.88,200.34,216.47,217.7,164.51,161.99,111.74,122.63,265.21,226.2,301.36,166.72,131.88,171.53
PROJ_0739,455.71,413.03,520.28,545.35,502.45,440.36,565.78,440.57,467.29,362.04,573.05,401.62,418.6,489.3,550.62,587.34,503.21,470.15
PROJ_0740,581.47,734.81,451.26,551.57,470.22,576.76,594.02,437.62,370.23,438.92,735.48,778.17,1361.85,1058.25,1372.03,1363.43,1474.92,1324.19
PROJ_0741,234.52,190.17,383.31,448.17,433.37,534.04,416.06,442.55,328.08,362.36,208.51,198.38,482.11,509.26,498.39,211.23,264.89,242.38
PROJ_0742,463.32,392.12,1191.96,1315.58,1189.63,1571.88,1349.95,1258.35,915.04,904.67,432.32,354.94,1351.53,1221.78,1356.9,520.16,508.4,456.54
PROJ_0743,712.36,794.94,1148.21,977.89,824.61,1195.17,868.69,1194.54,655.16,661.98,874.12,845.16,2515.79,2769.81,2800.04,1447.97,1765.42,1389.09
PROJ_0744,613.67,804.27,546.11,649.87,465.99,437.49,422.83,539.24,426.82,362.13,630.22,715.46,1105.93,1245.08,1249.16,1188.63,1367.88,1493.55
PROJ_0745,435.87,464.47,420.28,386.38,326.56,393.14,491.03,397.72,362.47,317.34,516.94,579.15,574.85,539.92,507.73,773.36,714.9,813.15
PROJ_0746,251.67,247.28,847.45,810.8,1043.41,708.01,980.69,684.93,619.87,505.85,284.63,226.46,788.25,895.93,813.85,223.06,286.38,250.01
PROJ_0747,276.21,341.18,771.75,666.78,756.91,816.64,741.59,701.26,598.53,520.02,297.74,318.42,789.4,626.56,613.27,292.71,281.97,408.4
PROJ_0748,370.37,398.53,1214.56,1030.31,1225.92,1426.84,1320.98,1306.51,852.25,995.6,304.97,401.45,1034.55,1123.9,1267.12,380.33,295.73,397.5
PROJ_0749,205.62,185.47,160.7,158.67,160.69,120.67,127.37,146.62,108.97,80.38,163.35,175.73,324.12,336.37,301.89,296.7,323.45,401.13
PROJ_0750,304.24,272.52,497.25,606.25,538.59,515.97,549.48,701.77,420.24,421.91,302.29,323.56,911.96,902.73,789.1,562.53,462.72,556.83
PROJ_0751,326.68,377.43,306.06,311.02,295.49,314.83,332.0,319.28,193.32,211.5,456.36,443.86,773.21,662.99,583.7,712.21,915.29,646.0
PROJ_0752,697.2,499.51,774.9,907.26,780.07,1005.88,748.55,895.11,669.38,749.31,542.67,606.17,2154.07,2413.74,2307.1,1383.4,1223.35,1246.25
PROJ_0753,680.57,683.2,555.97,559.2,571.32,461.31,500.35,649.51,403.91,345.45,645.59,682.4,841.68,836.9,609.85,876.2,721.59,1031.42
PROJ_0754,65.22,78.75,102.82,105.02,102.54,119.49,115.55,91.97,75.74,81.49,74.41,88.33,231.79,282.87,214.67,166.16,131.01,151.68
PROJ_0755,74.26,84.39,212.42,268.36,247.06,312.29,286.36,275.34,217.28,170.47,84.25,76.49,263.4,194.35,233.06,84.85,78.74,71.62
PROJ_0756,88.72,102.59,238.34,255.65,322.96,346.04,241.64,300.6,178.45,252.63,87.9,87.06,245.48,277.43,231.66,100.76,89.68,92.39
PROJ_0757,207.95,159.95,191.07,212.64,244.73,165.75,225.07,201.36,150.02,150.17,150.51,164.68,201.69,176.58,187.43,215.56,149.79,179.32
PROJ_0758,133.74,119.31,334.27,335.47,261.85,305.99,211.33,309.54,214.17,167.23,159.51,171.7,328.41,333.29,372.26,182.42,179.96,191.14
PROJ_0759,77.63,67.02,118.35,103.63,103.56,137.61,109.47,138.51,90.65,100.87,73.07,87.32,145.53,204.85,160.62,86.77,108.85,94.49
PROJ_0760,383.64,437.16,870.96,811.32,929.1,845.56,699.92,967.63,554.43,543.19,322.92,363.15,725.76,718.46,809.08,429.24,458.29,326.67
PROJ_0761,413.91,498.49,1211.55,1368.97,1515.52,1471.8,1173.82,1412.22,1018.55,1100.84,482.46,573.45,1986.39,1616.25,1891.95,772.37,656.67,707.88
PROJ_0762,533.14,607.07,1094.78,1368.56,1195.27,1593.19,1613.37,1505.48,1112.8,1013.44,548.54,650.92,1749.73,2274.85,2179.23,947.03,742.05,822.83
PROJ_0763,186.77,266.79,588.16,576.61,600.75,460.34,524.73,564.44,306.35,433.64,264.9,271.41,514.49,420.32,472.94,194.21,252.28,197.27
PROJ_0764,249.41,194.93,375.91,360.34,471.78,418.44,420.63,415.28,320.97,409.42,230.76,209.81,944.12,878.22,1028.77,367.15,352.7,365.92
PROJ_0765,377.46,447.84,336.51,436.09,426.62,516.11,391.11,500.4,373.12,387.66,457.23,345.75,479.79,458.28,360.17,352.49,478.05,350.95
PROJ_0766,153.3,132.77,451.06,346.41,451.27,457.57,528.33,398.64,279.45,290.96,114.74,164.5,351.55,364.46,465.28,124.02,122.67,147.51
PROJ_0767,97.87,115.69,215.28,186.72,211.99,257.29,212.24,245.63,157.71,166.01,111.53,84.07,200.32,170.97,222.36,106.4,94.94,84.71
PROJ_0768,807.52,638.94,502.4,463.9,569.08,458.57,575.39,542.99,294.98,377.67,657.05,593.32,1204.91,1014.26,1333.83,1420.51,1219.47,1644.48
PROJ_0769,108.99,92.68,107.74,126.66,103.76,114.19,115.87,107.35,74.02,88.3,123.87,117.09,89.72,102.76,85.83,98.78,114.25,98.02
PROJ_0770,188.61,164.5,177.23,191.49,178.14,211.62,205.1,187.5,122.03,122.08,190.92,136.38,195.31,154.52,181.86,154.71,196.1,135.22
PROJ_0771,67.78,82.58,54.58,54.61,69.57,74.73,55.59,68.12,42.69,42.53,81.6,66.26,88.91,81.21,102.74,110.35,95.69,126.42
PROJ_0772,102.98,82.64,180.03,137.88,139.39,159.57,144.78,179.71,124.39,140.79,88.56,85.77,215.11,195.73,268.69,148.7,153.01,150.37
PROJ_0773,531.55,507.34,383.85,446.99,368.22,349.26,462.32,382.37,321.41,254.68,634.24,605.1,1137.76,1075.12,804.23,1322.23,1323.04,1262.46
PROJ_0774,224.97,215.29,340.82,365.81,360.95,423.23,499.06,441.93,284.21,361.45,207.38,174.03,446.44,360.07,386.49,190.4,224.53,174.0
PROJ_0775,389.2,443.71,962.97,705.53,737.22,1081.81,1019.16,860.91,629.21,659.07,445.99,427.18,926.11,685.27,940.43,343.28,480.55,340.81
PROJ_0776,49.03,50.23,42.68,46.11,50.99,61.09,53.32,53.49,35.62,43.02,52.68,57.44,60.39,63.77,74.49,73.47,72.6,97.66
PROJ_0777,552.88,680.7,491.1,604.76,565.34,394.17,554.19,462.02,319.91,372.05,756.68,641.23,1022.97,938.0,1128.15,1543.51,1261.48,1564.02
PROJ_0778,305.05,391.9,684.01,627.93,492.74,597.83,535.93,668.55,560.29,443.79,328.42,344.47,900.81,900.16,781.33,578.31,438.98,551.47
PROJ_0779,403.64,353.96,438.36,444.8,406.02,512.14,459.31,418.38,393.18,391.91,348.71,490.23,461.84,350.55,419.22,338.62,430.79,488.08
PROJ_0780,219.77,232.8,413.44,471.6,520.16,452.27,521.32,480.72,408.0,401.2,250.45,220.66,482.43,492.04,497.56,238.98,266.04,208.69
PROJ_0781,373.01,537.52,747.8,1053.42,947.95,970.89,853.21,938.38,658.33,610.88,464.53,393.68,1021.01,1338.92,1032.15,748.94,682.71,628.29
PROJ_0782,268.48,183.74,579.42,552.36,465.97,546.53,665.05,520.42,502.84,471.25,204.29,222.37,719.37,941.67,852.59,269.66,342.38,334.28
PROJ_0783,284.4,218.95,438.02,505.58,578.57,631.23,539.31,524.59,461.93,348.99,275.11,260.83,481.85,542.37,477.13,275.92,231.23,258.85
PROJ_0784,368.53,298.25,919.81,968.99,1041.48,711.52,713.32,744.37,678.98,565.32,337.9,402.41,598.35,748.33,719.38,385.33,400.93,341.31
PROJ_0785,325.86,312.01,422.01,569.89,544.75,529.64,493.15,406.94,320.44,314.68,268.4,317.81,966.37,825.62,1173.01,529.97,618.24,688.37
PROJ_0786,339.62,282.88,341.41,359.59,372.26,332.59,291.75,374.08,232.19,290.1,349.46,361.62,386.97,337.02,378.72,344.5,284.5,365.03
PROJ_0787,496.5,548.89,1033.77,1075.1,1300.14,1045.64,1334.72,1285.18,799.51,798.15,561.14,402.44,1898.62,1888.82,1831.46,666.18,560.79,774.64
PROJ_0788,329.91,353.98,548.81,428.7,420.0,507.61,356.11,368.87,302.74,346.12,447.65,427.67,461.9,313.01,406.55,328.46,451.69,455.56
PROJ_0789,107.78,132.34,123.1,98.3,121.81,153.21,118.82,103.02,111.45,90.38,113.77,126.95,121.89,107.73,98.28,132.32,116.22,125.07
PROJ_0790,64.08,45.2,192.15,184.92,198.03,165.11,171.67,196.74,157.29,160.89,54.13,56.88,145.86,181.04,190.67,62.69,52.55,66.38
PROJ_0791,186.59,219.47,674.41,669.64,728.08,757.83,603.2,633.03,534.81,569.09,221.25,207.28,541.5,735.47,659.26,223.41,217.27,199.35
PROJ_0792,393.36,356.57,467.87,392.58,397.19,569.0,453.5,477.23,329.91,316.6,346.61,493.32,427.36,470.0,511.26,346.09,462.25,366.1
PROJ_0793,499.95,579.04,280.89,405.39,349.96,357.24,301.23,385.85,270.65,240.32,540.33,436.69,1016.82,790.59,840.8,1132.85,1103.56,1175.07
PROJ_0794,813.57,605.53,881.58,990.9,754.2,1102.21,813.34,1182.19,801.97,756.92,716.62,881.59,2523.06,2588.32,2605.0,1118.5,1136.65,1216.14
PROJ_0795,469.44,463.91,1479.92,1892.25,1332.22,1620.05,1447.44,1411.24,859.49,1157.46,490.01,409.99,1335.0,1382.46,1255.8,462.43,430.35,508.84
PROJ_0796,520.87,404.37,1931.05,1612.32,2024.84,1646.06,1282.0,1728.88,979.8,1323.08,564.9,516.41,1455.9,1495.67,1396.11,399.21,561.17,446.27
PROJ_0797,138.77,131.48,299.24,294.26,234.94,248.6,308.59,266.49,237.42,232.1,179.36,135.85,405.32,448.09,355.99,259.34,216.73,267.42
PROJ_0798,270.67,213.84,505.73,418.14,488.6,654.21,500.91,662.11,342.71,434.9,302.5,270.72,591.4,610.17,538.94,283.79,207.26,247.59
PROJ_0799,186.72,230.45,182.08,177.78,199.35,156.25,220.95,157.14,127.68,143.09,206.99,237.14,283.09,288.51,222.29,267.09,251.2,304.88
PROJ_0800,38.99,42.29,103.62,107.57,102.95,66.9,85.87,72.45,57.78,59.05,58.15,52.04,103.41,120.51,134.61,56.34,77.05,60.65
PROJ_0801,250.62,337.43,466.03,638.12,485.91,670.42,671.16,733.1,525.68,500.09,277.1,252.17,613.59,581.29,483.74,344.03,269.4,233.05
PROJ_0802,289.7,257.29,682.17,537.31,600.19,726.23,618.02,741.72,446.01,441.12,217.58,246.81,841.18,1034.98,962.1,326.15,384.6,333.28
PROJ_0803,69.85,83.18,104.42,101.8,87.61,89.74,116.28,108.47,80.57,91.4,72.14,86.04,245.66,214.58,197.08,150.68,132.34,155.26
PROJ_0804,504.5,458.68,1137.12,1177.53,1106.72,1182.48,853.13,1224.59,607.76,659.96,505.91,389.47,845.15,804.73,1017.53,481.74,385.64,459.55
PROJ_0805,345.85,464.74,440.13,542.47,518.21,592.13,679.05,537.75,459.15,408.82,444.45,395.16,1162.56,1087.65,1097.11,926.89,873.34,703.12
PROJ_0806,256.46,275.22,318.06,329.89,367.53,331.27,375.72,328.68,216.65,290.98,292.82,324.02,737.18,925.98,996.41,536.32,600.92,607.27
PROJ_0807,433.69,464.29,487.77,463.85,541.98,482.06,359.31,392.11,279.96,353.6,345.71,356.67,389.91,321.38,458.4,385.62,339.08,351.52
PROJ_0808,220.49,207.56,388.43,367.46,457.15,480.65,471.21,424.04,375.86,341.69,190.98,233.29,456.37,431.82,436.08,190.98,197.58,172.69
PROJ_0809,333.25,304.3,602.82,757.11,555.92,799.41,644.47,573.05,419.19,499.05,336.16,317.78,1713.36,1595.59,1331.58,602.98,539.78,529.76
PROJ_0810,102.82,125.74,251.05,266.45,256.68,216.43,197.4,171.22,164.33,142.15,113.5,150.05,253.08,236.58,343.31,161.05,167.16,145.33
PROJ_0811,262.52,324.57,470.7,432.23,403.16,378.95,418.21,361.07,250.66,314.06,334.24,337.97,1034.28,921.14,1015.13,639.12,441.9,526.8
PROJ_0812,292.71,397.97,1167.14,1116.39,914.68,1293.73,889.3,958.89,834.05,890.19,382.95,305.51,952.5,978.0,807.55,380.34,310.48,292.06
PROJ_0813,95.4,107.34,181.9,140.37,137.66,170.97,148.16,137.4,92.9,126.52,114.86,93.68,276.05,290.31,296.7,167.2,176.59,167.65
PROJ_0814,57.07,59.67,39.28,45.27,36.06,50.81,51.18,52.09,27.92,28.75,67.17,54.81,83.42,82.95,104.25,134.62,108.43,140.81
PROJ_0815,755.5,562.16,1302.83,1119.21,1577.7,1632.84,1599.35,1597.07,989.39,1270.11,843.63,790.73,3340.46,2769.75,2744.31,1157.16,1404.83,1514.33
PROJ_0816,702.32,518.17,361.35,326.19,474.66,485.77,433.33,449.9,325.5,286.39,555.26,583.62,892.12,1015.34,916.36,1300.07,1223.37,1206.37
PROJ_0817,530.05,417.1,473.29,359.21,491.55,494.4,436.29,395.42,388.93,382.58,478.71,437.77,474.02,461.81,402.11,452.37,451.62,507.12
PROJ_0818,409.8,410.24,1206.18,1169.83,906.24,1078.21,792.07,1057.12,588.27,653.55,502.49,353.14,956.44,840.23,710.98,497.2,429.29,485.1
PROJ_0819,647.27,454.5,851.58,878.68,953.11,856.92,988.08,1164.13,653.7,812.54,601.3,506.08,1228.04,1207.54,1477.52,706.35,955.32,949.77
PROJ_0820,192.7,267.56,228.45,157.76,227.77,193.57,226.29,184.69,174.01,175.52,298.91,300.33,240.38,307.79,263.22,295.37,298.6,408.05
PROJ_0821,395.46,302.16,879.51,827.52,680.56,667.53,736.61,722.96,483.95,493.63,326.18,399.2,862.15,841.81,836.13,585.52,536.96,536.2
PROJ_0822,151.14,207.33,467.02,505.28,459.94,624.43,562.75,557.55,483.02,463.59,176.39,172.8,621.58,620.86,568.0,193.21,202.94,207.5
PROJ_0823,168.66,242.78,437.89,420.02,390.93,416.34,499.71,473.02,285.21,338.24,185.0,215.73,1046.3,1067.45,868.83,339.49,365.91,422.34
PROJ_0824,401.05,380.18,300.49,255.02,231.11,290.12,250.89,210.72,184.95,195.2,338.52,293.19,597.73,465.14,554.68,772.86,820.48,648.51
PROJ_0825,224.96,277.61,422.48,536.9,503.25,490.87,563.9,477.98,374.43,433.98,265.43,279.05,803.35,685.39,645.3,340.31,404.06,417.7
PROJ_0826,103.95,98.39,68.23,76.1,83.27,83.94,83.83,89.24,49.88,53.02,94.49,108.27,215.92,167.71,205.9,180.21,212.52,203.17
PROJ_0827,459.69,495.38,461.32,433.31,494.91,556.01,475.03,570.7,288.43,316.87,546.66,584.21,664.49,670.24,755.92,713.33,882.24,801.17
PROJ_0828,194.26,179.35,359.43,372.6,431.11,425.01,369.6,473.59,332.39,368.06,197.29,207.04,386.78,418.2,380.03,166.75,232.96,212.19
PROJ_0829,76.38,72.66,132.32,103.79,113.51,114.05,114.13,108.51,107.59,86.95,89.83,92.13,158.74,198.29,180.09,128.2,109.12,104.48
PROJ_0830,178.06,225.32,172.75,219.43,170.27,225.64,209.22,179.65,131.98,141.64,214.69,211.77,171.12,192.15,162.73,210.76,216.76,224.54
PROJ_0831,368.22,298.32,575.36,739.21,547.66,578.1,649.65,774.87,550.05,609.84,301.08,290.4,606.92,710.03,565.09,376.13,320.6,355.13
PROJ_0832,690.42,605.33,1338.89,1154.92,1372.86,1517.11,1378.67,1191.68,1160.53,1151.44,682.41,777.24,3055.91,2900.47,3004.27,999.22,1244.99,1302.19
PROJ_0833,394.06,421.35,1524.95,1565.53,1673.28,1388.98,1751.58,1338.97,955.32,1223.56,456.89,521.9,1279.15,1240.27,1428.35,395.14,425.67,404.65
PROJ_0834,535.93,638.83,326.59,402.23,398.05,429.96,420.83,451.26,351.34,266.36,693.4,507.95,955.62,966.91,846.07,965.43,958.61,941.2
PROJ_0835,109.94,92.08,199.98,206.41,163.22,169.52,188.72,225.68,136.69,120.09,138.13,115.68,250.17,309.04,312.65,160.0,147.81,159.09
PROJ_0836,238.62,266.46,199.76,234.95,247.29,292.67,280.16,205.61,158.52,181.47,262.96,234.63,370.24,316.88,277.68,404.63,480.16,431.99
PROJ_0837,558.26,650.2,1500.77,1062.45,1364.32,1548.19,1538.37,1223.27,1202.92,960.86,565.95,574.64,3177.65,2637.7,3593.96,1482.2,1041.32,1453.34
PROJ_0838,148.46,101.11,325.69,358.45,334.31,274.49,316.06,296.68,182.66,177.23,133.47,126.05,580.04,542.3,708.48,269.42,232.2,222.87
PROJ_0839,238.35,236.6,352.86,283.43,397.85,280.79,249.58,351.78,212.14,209.93,237.29,297.97,264.18,316.18,294.63,322.55,293.73,311.28
PROJ_0840,311.94,284.87,259.19,256.77,193.45,286.16,239.88,269.53,162.83,156.02,252.53,270.46,292.08,308.34,370.06,416.5,517.22,487.36
PROJ_0841,190.63,214.61,259.04,251.71,265.93,260.79,257.96,230.24,192.17,162.65,251.79,263.24,203.77,247.28,249.83,221.18,185.39,247.41
